661-V10-36687 pdmH1N1 98.83
663-V10-36688 pdmH1N1 98.47
665-V10-36689 pdmH1N1 98.20
667-V10-36690 pdmH1N1 99.20
667-V23-36691 pdmH1N1 95.10
678-V10-36692 pdmH1N1 92.12
681-V10-36693 pdmH1N1 97.55
681-V22-36694 pdmH1N1 98.28
681-V32-36695 pdmH1N1 99.42
683-V10-36696 pdmH1N1 98.65
683-V20-36697 pdmH1N1 97.58
684-V10-36698 pdmH1N1 96.47
684-V23-36699 pdmH1N1 99.50
693-V10-36700 pdmH1N1 91.90
693-V20-36701 pdmH1N1 99.03
698-V10-36702 pdmH1N1 97.22
698-V20-36703 pdmH1N1 99.53
701-V10-36704 pdmH1N1 97.70
704-V10-36705 pdmH1N1 96.67
708-V10-36706 pdmH1N1 87.17
712-V10-36707 pdmH1N1 97.03
712-V1_4-36708 pdmH1N1 98.65
712-V20-36709 pdmH1N1 98.30
712-V24-36710 pdmH1N1 97.25
715-V10-36711 pdmH1N1 98.95
721-V10-36712 pdmH1N1 98.17
722-V10-36713 pdmH1N1 98.45
722-V20-36714 pdmH1N1 99.25
738-V10-36715 pdmH1N1 98.65
742-V10-36716 pdmH1N1 96.90
742-V33-36717 pdmH1N1 97.53
745-V10-36718 pdmH1N1 98.28
745-V24-36719 pdmH1N1 98.28
746-V10-36720 pdmH1N1 98.30
746-V20-36721 pdmH1N1 98.58
751-V10-36722 pdmH1N1 97.20
751-V20-36723 pdmH1N1 98.90
751-V23-36724 pdmH1N1 99.47
751-V24-36725 pdmH1N1 98.45
751-V31-36726 pdmH1N1 97.30
751-V34-36727 pdmH1N1 95.42
757-V10-36728 pdmH1N1 98.85
758-V10-36729 pdmH1N1 99.12
759-V10-36730 pdmH1N1 97.38
761-V10-36731 pdmH1N1 95.85
762-V10-36732 pdmH1N1 96.45
765-V10-36733 pdmH1N1 96.97
770-V22-36734 pdmH1N1 98.30
771-V10-36735 pdmH1N1 99.05
771-V20-36736 pdmH1N1 97.60
772-V10-36737 pdmH1N1 96.97
774-V10-36738 pdmH1N1 99.42
779-V10-36739 pdmH1N1 98.47
779-V12-36740 pdmH1N1 96.65
779-V20-36741 pdmH1N1 99.03
779-V21-36742 pdmH1N1 93.25
779-V22-36743 pdmH1N1 97.75
785-V10-36744 pdmH1N1 98.05
787-V10-36745 pdmH1N1 94.90
793-V10-36746 pdmH1N1 96.58
793-V20-36747 pdmH1N1 96.30
663-V10-36748 pdmH1N1 97.35
665-V10-36749 pdmH1N1 97.30
667-V10-36750 pdmH1N1 97.62
667-V23-36751 pdmH1N1 66.70
678-V10-36752 pdmH1N1 96.83
681-V10-36753 pdmH1N1 98.03
681-V32-36754 pdmH1N1 94.47
683-V10-36755 pdmH1N1 99.03
683-V20-36756 pdmH1N1 98.25
684-V10-36757 pdmH1N1 97.88
684-V23-36758 pdmH1N1 96.25
693-V10-36759 pdmH1N1 93.97
693-V20-36760 pdmH1N1 53.95
698-V10-36761 pdmH1N1 90.90
698-V20-36762 pdmH1N1 85.17
701-V10-36763 pdmH1N1 47.55
704-V10-36764 pdmH1N1 97.58
708-V10-36765 pdmH1N1 99.05
712-V10-36766 pdmH1N1 98.90
712-V14-36767 pdmH1N1 96.00
712-V20-36768 pdmH1N1 96.67
712-V24-36769 pdmH1N1 93.35
721-V10-36770 pdmH1N1 99.08
722-V10-36771 pdmH1N1 97.38
738-V10-36772 pdmH1N1 98.22
742-V10-36773 pdmH1N1 97.20
742-V33-36774 pdmH1N1 80.67
745-V10-36775 pdmH1N1 77.38
746-V10-36776 pdmH1N1 98.33
751-V10-36777 pdmH1N1 94.28
