Year CollectionDate Gene Subtype Syn Distance DivPerSite
2014 2014.099 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
2014 2014.016 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2014 2014.192 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2014 2013.978 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2014 2014.282 6-NA-surface-Bhatt H3N2 S 34 0.202475107936655
2014 2013.531 6-NA-surface-Bhatt H3N2 S 34 0.202475107936655
2014 2013.868 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2014 2014.077 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2014 2014.093 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2014 2013.734 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2014 2014.03 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2014 2014.189 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2014 2014.153 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
2014 2013.507 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2014 2013.616 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
2014 2014.263 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2014 2014.134 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
2014 2013.964 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2014 2014.129 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
2014 2013.734 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2014 2013.562 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2014 2014.132 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2014 2014.093 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2014 2014.099 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2014 2014.214 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
2014 2014.205 6-NA-surface-Bhatt H3N2 S 34 0.202475107936655
2014 2013.89 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2015 2014.542 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
2015 2015.46 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2015 2014.86 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2015 2015.011 6-NA-surface-Bhatt H3N2 S 38 0.226295708870379
2015 2015.115 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2015 2014.8 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2015 2015.041 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
2015 2015.044 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2015 2015.044 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2015 2015.041 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2015 2014.923 6-NA-surface-Bhatt H3N2 S 34 0.202475107936655
2015 2015.033 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2015 2014.934 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2015 2015.011 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2015 2014.934 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2015 2014.921 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2015 2015.304 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2015 2014.808 6-NA-surface-Bhatt H3N2 S 38 0.226295708870379
2015 2015.192 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2015 2015.11 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
2015 2015.14 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2015 2014.819 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2015 2015.299 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2015 2015.17 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2015 2015.132 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2015 2014.808 6-NA-surface-Bhatt H3N2 S 38 0.226295708870379
2015 2015.246 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2015 2015.071 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2015 2014.882 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2015 2014.674 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2015 2014.951 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2015 2015.134 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
2015 2015.2 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2015 2015.09 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2015 2015.104 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2015 2014.975 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2015 2014.868 6-NA-surface-Bhatt H3N2 S 38 0.226295708870379
2015 2015.011 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2015 2015.014 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2015 2014.984 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2015 2014.973 6-NA-surface-Bhatt H3N2 S 34 0.202475107936655
2015 2014.992 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2015 2014.8 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2015 2015.148 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2015 2015.394 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2015 2015.118 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2015 2015.496 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2015 2014.918 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2015 2015.036 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2015 2015.014 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2016 2015.764 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2016 2016.189 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2016 2015.6 6-NA-surface-Bhatt H3N2 S 34 0.202475107936655
2016 2015.775 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2016 2016.142 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2016 2016.014 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2016 2015.501 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2016 2016.066 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2016 2015.509 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2016 2016.194 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2016 2016.27 6-NA-surface-Bhatt H3N2 S 38 0.226295708870379
2016 2016.475 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2016 2016.057 6-NA-surface-Bhatt H3N2 S 32 0.190564807469793
2016 2015.8 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2016 2016.358 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2016 2015.942 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
2016 2015.816 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2016 2015.951 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2016 2015.995 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2016 2016.497 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2016 2016.033 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2016 2016.227 6-NA-surface-Bhatt H3N2 S 38 0.226295708870379
2016 2015.589 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2016 2016.456 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
2016 2015.745 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2016 2016.164 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2016 2016.036 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
2016 2016.246 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2016 2016.014 6-NA-surface-Bhatt H3N2 S 38 0.226295708870379
2016 2015.858 6-NA-surface-Bhatt H3N2 S 34 0.202475107936655
2016 2016.068 6-NA-surface-Bhatt H3N2 S 38 0.226295708870379
2016 2015.759 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2016 2015.764 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2016 2016.169 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2016 2016.21 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
2016 2015.764 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2016 2015.666 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2016 2015.953 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2016 2015.512 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2016 2015.855 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2016 2016.432 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2016 2016.178 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2016 2015.942 6-NA-surface-Bhatt H3N2 S 34 0.202475107936655
2016 2016.295 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
2016 2015.586 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2016 2015.751 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2016 2016.224 6-NA-surface-Bhatt H3N2 S 38 0.226295708870379
2016 2015.874 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2016 2015.707 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2017 2017.101 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2017 2016.948 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
2017 2017.145 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
2017 2017.414 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2017 2016.984 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2017 2017.208 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2017 2017.29 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2017 2017.309 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2017 2016.872 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2017 2017.107 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2017 2017.444 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2017 2016.729 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2017 2016.893 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2017 2017.446 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2017 2017.121 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2017 2017.488 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2017 2017.331 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
2017 2016.964 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
2017 2016.798 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
2017 2017.049 6-NA-surface-Bhatt H3N2 S 34 0.202475107936655
2017 2017.252 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2017 2017.011 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2017 2017.052 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2017 2017.088 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2017 2017.041 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
2017 2016.642 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
2017 2016.683 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2017 2017.085 6-NA-surface-Bhatt H3N2 S 34 0.202475107936655
2017 2017.085 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2017 2017.101 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
2017 2017.118 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
2017 2017.192 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2017 2017.184 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2017 2017.225 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
2017 2017.058 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2017 2017.049 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2017 2016.945 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2017 2017.173 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2017 2016.825 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2017 2017.457 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2017 2017.027 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2017 2016.814 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2017 2016.691 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2017 2016.926 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2017 2016.639 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2017 2016.923 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2017 2017.312 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2017 2016.932 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2017 2016.995 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.636 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.942 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.978 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.523 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2018 2017.586 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
2018 2017.868 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.649 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2018 2017.586 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.942 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.778 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.89 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.918 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.756 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
2018 2017.973 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.942 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2018 2017.877 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.529 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.962 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.926 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.767 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2018 2017.855 6-NA-surface-Bhatt H3N2 S 34 0.202475107936655
2018 2017.512 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2018 2017.89 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.989 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.523 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.877 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.879 6-NA-surface-Bhatt H3N2 S 38 0.226295708870379
2018 2017.962 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2018 2017.967 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.896 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2018 2017.989 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.523 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.537 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2018 2017.69 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.537 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
2018 2017.564 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.863 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.603 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.921 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.636 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2018 2017.814 6-NA-surface-Bhatt H3N2 S 36 0.214385408403517
2018 2017.778 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.942 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.74 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.726 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.762 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
2018 2017.66 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.942 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.827 6-NA-surface-Bhatt H3N2 S 35 0.208430258170086
2018 2017.52 6-NA-surface-Bhatt H3N2 S 37 0.220340558636948
1996 1995.737 7-M1 H3N2 S 25 0.131813602004797
1996 1996.164 7-M1 H3N2 S 18 0.094905793443454
1996 1996.249 7-M1 H3N2 S 19 0.100178337523646
1996 1995.666 7-M1 H3N2 S 22 0.115995969764222
1996 1996.41 7-M1 H3N2 S 18 0.094905793443454
1996 1995.951 7-M1 H3N2 S 18 0.094905793443454
1996 1996 7-M1 H3N2 S 19 0.100178337523646
1996 1995.737 7-M1 H3N2 S 20 0.105450881603838
1996 1996.115 7-M1 H3N2 S 18 0.094905793443454
1996 1995.918 7-M1 H3N2 S 16 0.0843607052830703
1996 1996 7-M1 H3N2 S 18 0.094905793443454
1996 1995.934 7-M1 H3N2 S 20 0.105450881603838
1996 1996 7-M1 H3N2 S 17 0.0896332493632622
1996 1995.778 7-M1 H3N2 S 22 0.115995969764222
1996 1995.992 7-M1 H3N2 S 17 0.0896332493632622
1996 1995.885 7-M1 H3N2 S 19 0.100178337523646
1996 1996.5 7-M1 H3N2 S 18 0.094905793443454
1996 1996.464 7-M1 H3N2 S 18 0.094905793443454
1996 1996.393 7-M1 H3N2 S 18 0.094905793443454
1996 1996.148 7-M1 H3N2 S 20 0.105450881603838
1996 1996.046 7-M1 H3N2 S 17 0.0896332493632622
1996 1996.057 7-M1 H3N2 S 17 0.0896332493632622
1996 1996.172 7-M1 H3N2 S 18 0.094905793443454
1996 1995.501 7-M1 H3N2 S 23 0.121268513844413
1996 1996 7-M1 H3N2 S 20 0.105450881603838
1996 1996.079 7-M1 H3N2 S 17 0.0896332493632622
1996 1995.567 7-M1 H3N2 S 16 0.0843607052830703
1996 1996 7-M1 H3N2 S 18 0.094905793443454
1996 1995.581 7-M1 H3N2 S 23 0.121268513844413
1996 1996 7-M1 H3N2 S 19 0.100178337523646
1996 1996 7-M1 H3N2 S 19 0.100178337523646
1997 1997.463 7-M1 H3N2 S 20 0.105450881603838
1997 1997.014 7-M1 H3N2 S 19 0.100178337523646
1997 1997.197 7-M1 H3N2 S 19 0.100178337523646
1997 1996.888 7-M1 H3N2 S 19 0.100178337523646
1997 1996.503 7-M1 H3N2 S 18 0.094905793443454
1997 1997.496 7-M1 H3N2 S 17 0.0896332493632622
1997 1996.708 7-M1 H3N2 S 18 0.094905793443454
1997 1996.94 7-M1 H3N2 S 17 0.0896332493632622
1997 1997 7-M1 H3N2 S 17 0.0896332493632622
1997 1996.817 7-M1 H3N2 S 19 0.100178337523646
1997 1997.266 7-M1 H3N2 S 20 0.105450881603838
1997 1996.995 7-M1 H3N2 S 19 0.100178337523646
1997 1997.419 7-M1 H3N2 S 20 0.105450881603838
1997 1997.416 7-M1 H3N2 S 20 0.105450881603838
1997 1997 7-M1 H3N2 S 18 0.094905793443454
1997 1997 7-M1 H3N2 S 22 0.115995969764222
1997 1996.795 7-M1 H3N2 S 19 0.100178337523646
1997 1997.219 7-M1 H3N2 S 20 0.105450881603838
1997 1997.457 7-M1 H3N2 S 19 0.100178337523646
1997 1996.956 7-M1 H3N2 S 18 0.094905793443454
1997 1997 7-M1 H3N2 S 17 0.0896332493632622
1997 1997.014 7-M1 H3N2 S 18 0.094905793443454
1997 1996.959 7-M1 H3N2 S 18 0.094905793443454
1997 1997.353 7-M1 H3N2 S 21 0.11072342568403
1997 1997.249 7-M1 H3N2 S 20 0.105450881603838
1997 1997.477 7-M1 H3N2 S 20 0.105450881603838
1997 1996.899 7-M1 H3N2 S 18 0.094905793443454
1997 1997.208 7-M1 H3N2 S 19 0.100178337523646
1997 1996.986 7-M1 H3N2 S 19 0.100178337523646
1997 1997.466 7-M1 H3N2 S 20 0.105450881603838
1997 1996.546 7-M1 H3N2 S 18 0.094905793443454
1997 1996.669 7-M1 H3N2 S 19 0.100178337523646
1997 1996.546 7-M1 H3N2 S 19 0.100178337523646
1997 1997.197 7-M1 H3N2 S 19 0.100178337523646
1997 1996.975 7-M1 H3N2 S 18 0.094905793443454
1997 1997.416 7-M1 H3N2 S 20 0.105450881603838
1997 1997.353 7-M1 H3N2 S 19 0.100178337523646
1997 1997 7-M1 H3N2 S 17 0.0896332493632622
1997 1996.699 7-M1 H3N2 S 19 0.100178337523646
1997 1997.477 7-M1 H3N2 S 20 0.105450881603838
1997 1996.732 7-M1 H3N2 S 19 0.100178337523646
1999 1998.611 7-M1 H3N2 S 0 0
1999 1999 7-M1 H3N2 S 18 0.094905793443454
1999 1999 7-M1 H3N2 S 19 0.100178337523646
1999 1998.69 7-M1 H3N2 S 0 0
1999 1999.255 7-M1 H3N2 S 17 0.0896332493632622
1999 1998.616 7-M1 H3N2 S 0 0
1999 1999 7-M1 H3N2 S 17 0.0896332493632622
1999 1999.038 7-M1 H3N2 S 18 0.094905793443454
1999 1999 7-M1 H3N2 S 18 0.094905793443454
1999 1999.019 7-M1 H3N2 S 18 0.094905793443454
1999 1998.847 7-M1 H3N2 S 1 0.00527254408019189
1999 1998.529 7-M1 H3N2 S 0 0
1999 1999 7-M1 H3N2 S 18 0.094905793443454
1999 1999.277 7-M1 H3N2 S 18 0.094905793443454
1999 1999.019 7-M1 H3N2 S 0 0
1999 1999.049 7-M1 H3N2 S 19 0.100178337523646
1999 1998.995 7-M1 H3N2 S 20 0.105450881603838
1999 1999.022 7-M1 H3N2 S 0 0
1999 1999 7-M1 H3N2 S 18 0.094905793443454
1999 1998.625 7-M1 H3N2 S 20 0.105450881603838
1999 1999 7-M1 H3N2 S 18 0.094905793443454
1999 1999.033 7-M1 H3N2 S 18 0.094905793443454
1999 1999.014 7-M1 H3N2 S 20 0.105450881603838
1999 1999.115 7-M1 H3N2 S 20 0.105450881603838
1999 1998.989 7-M1 H3N2 S 18 0.094905793443454
1999 1999.282 7-M1 H3N2 S 20 0.105450881603838
1999 1999.03 7-M1 H3N2 S 18 0.094905793443454
1999 1999 7-M1 H3N2 S 18 0.094905793443454
1999 1999.145 7-M1 H3N2 S 18 0.094905793443454
1999 1999.077 7-M1 H3N2 S 19 0.100178337523646
1999 1999.446 7-M1 H3N2 S 17 0.0896332493632622
1999 1998.529 7-M1 H3N2 S 19 0.100178337523646
1999 1999.068 7-M1 H3N2 S 19 0.100178337523646
1999 1999 7-M1 H3N2 S 17 0.0896332493632622
1999 1999.282 7-M1 H3N2 S 0 0
1999 1999.052 7-M1 H3N2 S 19 0.100178337523646
1999 1999 7-M1 H3N2 S 12 0.0632705289623027
1999 1999.162 7-M1 H3N2 S 18 0.094905793443454
1999 1998.603 7-M1 H3N2 S 23 0.121268513844413
1999 1998.995 7-M1 H3N2 S 18 0.094905793443454
1999 1999.112 7-M1 H3N2 S 17 0.0896332493632622
1999 1998.995 7-M1 H3N2 S 1 0.00527254408019189
1999 1999.019 7-M1 H3N2 S 0 0
1999 1999.23 7-M1 H3N2 S 18 0.094905793443454
1999 1999.008 7-M1 H3N2 S 18 0.094905793443454
1999 1999.107 7-M1 H3N2 S 0 0
1999 1999.03 7-M1 H3N2 S 18 0.094905793443454
1999 1999 7-M1 H3N2 S 18 0.094905793443454
1999 1999.019 7-M1 H3N2 S 18 0.094905793443454
1999 1999.441 7-M1 H3N2 S 17 0.0896332493632622
1989 1989 7-M1 H3N2 S 16 0.0843607052830703
1989 1989 7-M1 H3N2 S 16 0.0843607052830703
1989 1989 7-M1 H3N2 S 17 0.0896332493632622
1989 1989 7-M1 H3N2 S 14 0.0738156171226865
1989 1989 7-M1 H3N2 S 18 0.094905793443454
1989 1989 7-M1 H3N2 S 16 0.0843607052830703
1989 1989 7-M1 H3N2 S 15 0.0790881612028784
1989 1989 7-M1 H3N2 S 17 0.0896332493632622
1989 1989 7-M1 H3N2 S 18 0.094905793443454
1989 1989 7-M1 H3N2 S 16 0.0843607052830703
1989 1989 7-M1 H3N2 S 15 0.0790881612028784
1989 1989 7-M1 H3N2 S 16 0.0843607052830703
1989 1989 7-M1 H3N2 S 17 0.0896332493632622
1989 1989 7-M1 H3N2 S 16 0.0843607052830703
1989 1989 7-M1 H3N2 S 18 0.094905793443454
1989 1989 7-M1 H3N2 S 18 0.094905793443454
1989 1989 7-M1 H3N2 S 16 0.0843607052830703
1989 1989 7-M1 H3N2 S 16 0.0843607052830703
1998 1998.041 7-M1 H3N2 S 18 0.094905793443454
1998 1997.575 7-M1 H3N2 S 0 0
1998 1997.501 7-M1 H3N2 S 0 0
1998 1998.077 7-M1 H3N2 S 0 0
1998 1997.551 7-M1 H3N2 S 0 0
1998 1997.992 7-M1 H3N2 S 18 0.094905793443454
1998 1998.074 7-M1 H3N2 S 0 0
1998 1997.501 7-M1 H3N2 S 20 0.105450881603838
1998 1997.984 7-M1 H3N2 S 19 0.100178337523646
1998 1997.501 7-M1 H3N2 S 1 0.00527254408019189
1998 1997.641 7-M1 H3N2 S 20 0.105450881603838
1998 1997.581 7-M1 H3N2 S 19 0.100178337523646
1998 1997.97 7-M1 H3N2 S 19 0.100178337523646
1998 1997.975 7-M1 H3N2 S 19 0.100178337523646
1998 1998.074 7-M1 H3N2 S 18 0.094905793443454
1998 1997.989 7-M1 H3N2 S 19 0.100178337523646
1998 1997.512 7-M1 H3N2 S 19 0.100178337523646
1998 1997.501 7-M1 H3N2 S 18 0.094905793443454
1998 1998.033 7-M1 H3N2 S 18 0.094905793443454
1998 1998.03 7-M1 H3N2 S 18 0.094905793443454
1998 1998.463 7-M1 H3N2 S 18 0.094905793443454
1998 1997.501 7-M1 H3N2 S 0 0
1998 1997.929 7-M1 H3N2 S 19 0.100178337523646
1998 1997.583 7-M1 H3N2 S 20 0.105450881603838
1998 1997.992 7-M1 H3N2 S 0 0
1998 1997.981 7-M1 H3N2 S 19 0.100178337523646
1998 1997.989 7-M1 H3N2 S 0 0
1998 1998.394 7-M1 H3N2 S 20 0.105450881603838
1998 1997.918 7-M1 H3N2 S 17 0.0896332493632622
1998 1997.614 7-M1 H3N2 S 0 0
1998 1997.512 7-M1 H3N2 S 20 0.105450881603838
1998 1997.501 7-M1 H3N2 S 0 0
1998 1997.975 7-M1 H3N2 S 19 0.100178337523646
1998 1998.011 7-M1 H3N2 S 19 0.100178337523646
1998 1998.008 7-M1 H3N2 S 0 0
1998 1997.63 7-M1 H3N2 S 20 0.105450881603838
1998 1998.011 7-M1 H3N2 S 0 0
1998 1997.575 7-M1 H3N2 S 20 0.105450881603838
1998 1997.641 7-M1 H3N2 S 0 0
1998 1997.512 7-M1 H3N2 S 0 0
1998 1997.501 7-M1 H3N2 S 21 0.11072342568403
1998 1998.088 7-M1 H3N2 S 17 0.0896332493632622
1998 1997.63 7-M1 H3N2 S 0 0
1998 1998.041 7-M1 H3N2 S 0 0
1998 1997.978 7-M1 H3N2 S 19 0.100178337523646
1998 1998.052 7-M1 H3N2 S 19 0.100178337523646
1998 1998.005 7-M1 H3N2 S 19 0.100178337523646
