Year Gene BinFreq NS S ProportionNS NumVariants
within-host 3-PA 0.0316227766016838 37 37 0.5 74
within-host 4-HA 0.0316227766016838 63 46 0.577981651376147 109
within-host 5-NP 0.0316227766016838 31 24 0.563636363636364 55
within-host 6-NA 0.0316227766016838 28 19 0.595744680851064 47
within-host 7-M1 0.0316227766016838 11 7 0.611111111111111 18
within-host 7-M2 0.0316227766016838 7 6 0.538461538461538 13
within-host 8-NEP 0.0316227766016838 10 6 0.625 16
within-host 8-NS1 0.0316227766016838 15 7 0.681818181818182 22
within-host 1-PB2 0.1 11 21 0.34375 32
within-host 2-PB1 0.1 12 9 0.571428571428571 21
within-host 3-PA 0.1 21 17 0.552631578947368 38
within-host 4-HA 0.1 20 6 0.769230769230769 26
within-host 5-NP 0.1 4 5 0.444444444444444 9
within-host 6-NA 0.1 22 5 0.814814814814815 27
within-host 7-M1 0.1 6 3 0.666666666666667 9
within-host 7-M2 0.1 4 0 1 4
within-host 8-NEP 0.1 4 1 0.8 5
within-host 8-NS1 0.1 2 1 0.666666666666667 3
within-host 1-PB2 0.316227766016838 3 6 0.333333333333333 9
within-host 2-PB1 0.316227766016838 3 10 0.230769230769231 13
within-host 3-PA 0.316227766016838 2 2 0.5 4
within-host 4-HA 0.316227766016838 6 5 0.545454545454545 11
within-host 5-NP 0.316227766016838 4 5 0.444444444444444 9
within-host 6-NA 0.316227766016838 3 0 1 3
within-host 7-M1 0.316227766016838 2 0 1 2
within-host 7-M2 0.316227766016838 2 0 1 2
within-host 8-NEP 0.316227766016838 0 0 NA 0
within-host 8-NS1 0.316227766016838 1 0 1 1
within-host 1-PB2 0.00316227766016838 367 205 0.641608391608392 572
within-host 2-PB1 0.00316227766016838 262 206 0.55982905982906 468
within-host 3-PA 0.00316227766016838 311 165 0.653361344537815 476
within-host 4-HA 0.00316227766016838 269 163 0.622685185185185 432
within-host 5-NP 0.00316227766016838 200 161 0.554016620498615 361
within-host 6-NA 0.00316227766016838 176 105 0.626334519572954 281
within-host 7-M1 0.00316227766016838 104 121 0.462222222222222 225
within-host 7-M2 0.00316227766016838 46 18 0.71875 64
within-host 8-NEP 0.00316227766016838 45 38 0.542168674698795 83
within-host 8-NS1 0.00316227766016838 94 50 0.652777777777778 144
within-host 1-PB2 0.01 194 129 0.60061919504644 323
within-host 2-PB1 0.01 107 128 0.45531914893617 235
within-host 3-PA 0.01 226 99 0.695384615384615 325
within-host 4-HA 0.01 219 156 0.584 375
within-host 5-NP 0.01 153 117 0.566666666666667 270
within-host 6-NA 0.01 141 63 0.691176470588235 204
within-host 7-M1 0.01 43 28 0.605633802816901 71
within-host 7-M2 0.01 29 14 0.674418604651163 43
within-host 8-NEP 0.01 45 27 0.625 72
within-host 8-NS1 0.01 86 38 0.693548387096774 124
within-host 1-PB2 0.0316227766016838 56 36 0.608695652173913 92
within-host 2-PB1 0.0316227766016838 24 44 0.352941176470588 68
within-host 3-PA 0.0316227766016838 48 34 0.585365853658537 82
within-host 4-HA 0.0316227766016838 61 44 0.580952380952381 105
within-host 5-NP 0.0316227766016838 32 38 0.457142857142857 70
within-host 6-NA 0.0316227766016838 22 23 0.488888888888889 45
within-host 7-M1 0.0316227766016838 11 6 0.647058823529412 17
within-host 7-M2 0.0316227766016838 7 0 1 7
within-host 8-NEP 0.0316227766016838 11 5 0.6875 16
within-host 8-NS1 0.0316227766016838 18 13 0.580645161290323 31
within-host 1-PB2 0.1 16 9 0.64 25
within-host 2-PB1 0.1 10 16 0.384615384615385 26
within-host 3-PA 0.1 12 8 0.6 20
within-host 4-HA 0.1 20 13 0.606060606060606 33
within-host 5-NP 0.1 3 7 0.3 10
within-host 6-NA 0.1 9 3 0.75 12
within-host 7-M1 0.1 0 3 0 3
within-host 7-M2 0.1 1 0 1 1
within-host 8-NEP 0.1 2 4 0.333333333333333 6
within-host 8-NS1 0.1 3 2 0.6 5
within-host 1-PB2 0.316227766016838 1 7 0.125 8
within-host 2-PB1 0.316227766016838 4 10 0.285714285714286 14
within-host 3-PA 0.316227766016838 3 6 0.333333333333333 9
within-host 4-HA 0.316227766016838 5 6 0.454545454545455 11
within-host 5-NP 0.316227766016838 3 10 0.230769230769231 13
within-host 6-NA 0.316227766016838 5 0 1 5
within-host 7-M1 0.316227766016838 6 3 0.666666666666667 9
within-host 7-M2 0.316227766016838 0 0 NA 0
within-host 8-NEP 0.316227766016838 0 2 0 2
within-host 8-NS1 0.316227766016838 0 0 NA 0
within-host 1-PB2 0.00316227766016838 365 184 0.664845173041894 549
within-host 2-PB1 0.00316227766016838 238 175 0.576271186440678 413
within-host 3-PA 0.00316227766016838 362 147 0.711198428290766 509
within-host 4-HA 0.00316227766016838 274 188 0.593073593073593 462
within-host 5-NP 0.00316227766016838 183 148 0.552870090634441 331
within-host 6-NA 0.00316227766016838 172 102 0.627737226277372 274
within-host 7-M1 0.00316227766016838 99 55 0.642857142857143 154
within-host 7-M2 0.00316227766016838 43 26 0.623188405797101 69
within-host 8-NEP 0.00316227766016838 49 31 0.6125 80
within-host 8-NS1 0.00316227766016838 168 67 0.714893617021277 235
within-host 1-PB2 0.01 170 107 0.613718411552347 277
within-host 2-PB1 0.01 125 120 0.510204081632653 245
within-host 3-PA 0.01 204 116 0.6375 320
within-host 4-HA 0.01 188 144 0.566265060240964 332
within-host 5-NP 0.01 112 96 0.538461538461538 208
within-host 6-NA 0.01 130 53 0.710382513661202 183
within-host 7-M1 0.01 50 23 0.684931506849315 73
within-host 7-M2 0.01 24 13 0.648648648648649 37
within-host 8-NEP 0.01 52 26 0.666666666666667 78
within-host 8-NS1 0.01 92 31 0.747967479674797 123
within-host 1-PB2 0.0316227766016838 51 41 0.554347826086957 92
within-host 2-PB1 0.0316227766016838 24 31 0.436363636363636 55
within-host 3-PA 0.0316227766016838 59 40 0.595959595959596 99
within-host 4-HA 0.0316227766016838 48 46 0.51063829787234 94
within-host 5-NP 0.0316227766016838 32 14 0.695652173913043 46
within-host 6-NA 0.0316227766016838 25 25 0.5 50
within-host 7-M1 0.0316227766016838 9 3 0.75 12
within-host 7-M2 0.0316227766016838 7 3 0.7 10
within-host 8-NEP 0.0316227766016838 9 3 0.75 12
within-host 8-NS1 0.0316227766016838 12 9 0.571428571428571 21
within-host 1-PB2 0.1 10 11 0.476190476190476 21
within-host 2-PB1 0.1 19 12 0.612903225806452 31
within-host 3-PA 0.1 17 13 0.566666666666667 30
within-host 4-HA 0.1 14 8 0.636363636363636 22
within-host 5-NP 0.1 3 6 0.333333333333333 9
within-host 6-NA 0.1 28 7 0.8 35
within-host 7-M1 0.1 4 3 0.571428571428571 7
within-host 7-M2 0.1 2 0 1 2
within-host 8-NEP 0.1 3 7 0.3 10
within-host 8-NS1 0.1 8 2 0.8 10
within-host 1-PB2 0.316227766016838 1 10 0.0909090909090909 11
within-host 2-PB1 0.316227766016838 2 14 0.125 16
within-host 3-PA 0.316227766016838 3 4 0.428571428571429 7
within-host 4-HA 0.316227766016838 6 4 0.6 10
within-host 5-NP 0.316227766016838 0 4 0 4
within-host 6-NA 0.316227766016838 10 0 1 10
within-host 7-M1 0.316227766016838 1 0 1 1
within-host 7-M2 0.316227766016838 2 0 1 2
within-host 8-NEP 0.316227766016838 0 0 NA 0
within-host 8-NS1 0.316227766016838 1 3 0.25 4
within-host 1-PB2 0.00316227766016838 341 173 0.663424124513619 514
within-host 2-PB1 0.00316227766016838 240 196 0.55045871559633 436
within-host 3-PA 0.00316227766016838 368 190 0.659498207885305 558
within-host 4-HA 0.00316227766016838 252 145 0.634760705289673 397
within-host 5-NP 0.00316227766016838 135 129 0.511363636363636 264
within-host 6-NA 0.00316227766016838 161 115 0.583333333333333 276
within-host 7-M1 0.00316227766016838 90 54 0.625 144
within-host 7-M2 0.00316227766016838 39 23 0.629032258064516 62
within-host 8-NEP 0.00316227766016838 59 34 0.634408602150538 93
within-host 8-NS1 0.00316227766016838 129 53 0.708791208791209 182
within-host 1-PB2 0.01 140 90 0.608695652173913 230
within-host 2-PB1 0.01 87 92 0.486033519553073 179
within-host 3-PA 0.01 230 121 0.655270655270655 351
within-host 4-HA 0.01 202 143 0.585507246376812 345
within-host 5-NP 0.01 104 89 0.538860103626943 193
within-host 6-NA 0.01 105 45 0.7 150
within-host 7-M1 0.01 26 27 0.490566037735849 53
within-host 7-M2 0.01 16 14 0.533333333333333 30
within-host 8-NEP 0.01 43 16 0.728813559322034 59
within-host 8-NS1 0.01 89 49 0.644927536231884 138
within-host 1-PB2 0.0316227766016838 61 46 0.570093457943925 107
within-host 2-PB1 0.0316227766016838 27 39 0.409090909090909 66
within-host 3-PA 0.0316227766016838 26 42 0.382352941176471 68
within-host 4-HA 0.0316227766016838 39 36 0.52 75
within-host 5-NP 0.0316227766016838 39 25 0.609375 64
within-host 6-NA 0.0316227766016838 24 17 0.585365853658537 41
within-host 7-M1 0.0316227766016838 11 6 0.647058823529412 17
within-host 7-M2 0.0316227766016838 4 0 1 4
within-host 8-NEP 0.0316227766016838 12 6 0.666666666666667 18
within-host 8-NS1 0.0316227766016838 18 8 0.692307692307692 26
within-host 1-PB2 0.1 21 18 0.538461538461538 39
within-host 2-PB1 0.1 18 8 0.692307692307692 26
within-host 3-PA 0.1 16 14 0.533333333333333 30
within-host 4-HA 0.1 28 11 0.717948717948718 39
within-host 5-NP 0.1 7 7 0.5 14
within-host 6-NA 0.1 16 3 0.842105263157895 19
within-host 7-M1 0.1 2 4 0.333333333333333 6
within-host 7-M2 0.1 1 0 1 1
within-host 8-NEP 0.1 2 0 1 2
within-host 8-NS1 0.1 9 5 0.642857142857143 14
within-host 1-PB2 0.316227766016838 2 7 0.222222222222222 9
within-host 2-PB1 0.316227766016838 2 6 0.25 8
within-host 3-PA 0.316227766016838 2 6 0.25 8
within-host 4-HA 0.316227766016838 5 3 0.625 8
within-host 5-NP 0.316227766016838 5 4 0.555555555555556 9
within-host 6-NA 0.316227766016838 6 0 1 6
within-host 7-M1 0.316227766016838 2 5 0.285714285714286 7
within-host 7-M2 0.316227766016838 3 0 1 3
within-host 8-NEP 0.316227766016838 0 1 0 1
within-host 8-NS1 0.316227766016838 0 1 0 1
within-host 1-PB2 0.00316227766016838 336 167 0.667992047713718 503
within-host 2-PB1 0.00316227766016838 279 205 0.576446280991736 484
within-host 3-PA 0.00316227766016838 348 193 0.643253234750462 541
within-host 4-HA 0.00316227766016838 282 173 0.61978021978022 455
within-host 5-NP 0.00316227766016838 172 137 0.55663430420712 309
within-host 6-NA 0.00316227766016838 185 90 0.672727272727273 275
within-host 7-M1 0.00316227766016838 91 60 0.602649006622517 151
within-host 7-M2 0.00316227766016838 41 28 0.594202898550725 69
within-host 8-NEP 0.00316227766016838 57 44 0.564356435643564 101
within-host 8-NS1 0.00316227766016838 122 49 0.713450292397661 171
within-host 1-PB2 0.01 157 99 0.61328125 256
within-host 2-PB1 0.01 97 87 0.527173913043478 184
within-host 3-PA 0.01 162 84 0.658536585365854 246
within-host 4-HA 0.01 178 137 0.565079365079365 315
within-host 5-NP 0.01 120 84 0.588235294117647 204
within-host 6-NA 0.01 110 42 0.723684210526316 152
within-host 7-M1 0.01 33 22 0.6 55
within-host 7-M2 0.01 25 10 0.714285714285714 35
within-host 8-NEP 0.01 42 25 0.626865671641791 67
within-host 8-NS1 0.01 107 40 0.727891156462585 147
within-host 1-PB2 0.0316227766016838 72 62 0.537313432835821 134
within-host 2-PB1 0.0316227766016838 17 37 0.314814814814815 54
within-host 3-PA 0.0316227766016838 41 37 0.525641025641026 78
within-host 4-HA 0.0316227766016838 50 35 0.588235294117647 85
within-host 5-NP 0.0316227766016838 23 17 0.575 40
within-host 6-NA 0.0316227766016838 24 29 0.452830188679245 53
within-host 7-M1 0.0316227766016838 11 9 0.55 20
within-host 7-M2 0.0316227766016838 6 3 0.666666666666667 9
within-host 8-NEP 0.0316227766016838 8 9 0.470588235294118 17
within-host 8-NS1 0.0316227766016838 22 12 0.647058823529412 34
within-host 1-PB2 0.1 14 13 0.518518518518518 27
within-host 2-PB1 0.1 26 10 0.722222222222222 36
within-host 3-PA 0.1 10 19 0.344827586206897 29
within-host 4-HA 0.1 15 13 0.535714285714286 28
within-host 5-NP 0.1 5 5 0.5 10
within-host 6-NA 0.1 23 9 0.71875 32
within-host 7-M1 0.1 0 4 0 4
within-host 7-M2 0.1 0 0 NA 0
within-host 8-NEP 0.1 3 3 0.5 6
within-host 8-NS1 0.1 3 2 0.6 5
within-host 1-PB2 0.316227766016838 2 12 0.142857142857143 14
within-host 2-PB1 0.316227766016838 1 11 0.0833333333333333 12
within-host 3-PA 0.316227766016838 1 8 0.111111111111111 9
within-host 4-HA 0.316227766016838 12 6 0.666666666666667 18
within-host 5-NP 0.316227766016838 4 2 0.666666666666667 6
within-host 6-NA 0.316227766016838 3 0 1 3
within-host 7-M1 0.316227766016838 2 3 0.4 5
within-host 7-M2 0.316227766016838 3 0 1 3
within-host 8-NEP 0.316227766016838 0 1 0 1
within-host 8-NS1 0.316227766016838 0 4 0 4
within-host 1-PB2 0.00316227766016838 398 191 0.67572156196944 589
within-host 2-PB1 0.00316227766016838 272 191 0.587473002159827 463
within-host 3-PA 0.00316227766016838 304 172 0.638655462184874 476
within-host 4-HA 0.00316227766016838 299 189 0.612704918032787 488
within-host 5-NP 0.00316227766016838 207 143 0.591428571428571 350
within-host 6-NA 0.00316227766016838 179 91 0.662962962962963 270
within-host 7-M1 0.00316227766016838 84 74 0.531645569620253 158
within-host 7-M2 0.00316227766016838 26 13 0.666666666666667 39
within-host 8-NEP 0.00316227766016838 64 33 0.65979381443299 97
within-host 8-NS1 0.00316227766016838 124 72 0.63265306122449 196
within-host 1-PB2 0.01 157 93 0.628 250
within-host 2-PB1 0.01 114 114 0.5 228
within-host 3-PA 0.01 186 111 0.626262626262626 297
within-host 4-HA 0.01 166 123 0.57439446366782 289
within-host 5-NP 0.01 115 112 0.506607929515419 227
within-host 6-NA 0.01 126 53 0.70391061452514 179
within-host 7-M1 0.01 52 25 0.675324675324675 77
within-host 7-M2 0.01 18 13 0.580645161290323 31
within-host 8-NEP 0.01 38 24 0.612903225806452 62
within-host 8-NS1 0.01 86 40 0.682539682539683 126
within-host 1-PB2 0.0316227766016838 72 43 0.626086956521739 115
within-host 2-PB1 0.0316227766016838 22 28 0.44 50
within-host 3-PA 0.0316227766016838 38 40 0.487179487179487 78
within-host 4-HA 0.0316227766016838 52 43 0.547368421052632 95
within-host 5-NP 0.0316227766016838 29 28 0.508771929824561 57
within-host 6-NA 0.0316227766016838 24 24 0.5 48
within-host 7-M1 0.0316227766016838 12 6 0.666666666666667 18
within-host 7-M2 0.0316227766016838 3 2 0.6 5
within-host 8-NEP 0.0316227766016838 15 7 0.681818181818182 22
within-host 8-NS1 0.0316227766016838 17 6 0.739130434782609 23
within-host 1-PB2 0.1 15 10 0.6 25
within-host 2-PB1 0.1 15 14 0.517241379310345 29
within-host 3-PA 0.1 16 16 0.5 32
within-host 4-HA 0.1 23 20 0.534883720930233 43
within-host 5-NP 0.1 4 4 0.5 8
within-host 6-NA 0.1 10 4 0.714285714285714 14
within-host 7-M1 0.1 1 6 0.142857142857143 7
within-host 7-M2 0.1 4 0 1 4
within-host 8-NEP 0.1 3 2 0.6 5
within-host 8-NS1 0.1 2 0 1 2
within-host 1-PB2 0.316227766016838 0 8 0 8
within-host 2-PB1 0.316227766016838 3 8 0.272727272727273 11
within-host 3-PA 0.316227766016838 1 3 0.25 4
within-host 4-HA 0.316227766016838 4 6 0.4 10
within-host 5-NP 0.316227766016838 5 9 0.357142857142857 14
within-host 6-NA 0.316227766016838 6 0 1 6
within-host 7-M1 0.316227766016838 0 3 0 3
within-host 7-M2 0.316227766016838 5 0 1 5
within-host 8-NEP 0.316227766016838 0 3 0 3
within-host 8-NS1 0.316227766016838 0 1 0 1
within-host 1-PB2 0.00316227766016838 344 207 0.62431941923775 551
within-host 2-PB1 0.00316227766016838 303 223 0.576045627376426 526
within-host 3-PA 0.00316227766016838 352 231 0.60377358490566 583
within-host 4-HA 0.00316227766016838 244 184 0.570093457943925 428
within-host 5-NP 0.00316227766016838 199 161 0.552777777777778 360
within-host 6-NA 0.00316227766016838 166 87 0.656126482213439 253
within-host 7-M1 0.00316227766016838 73 87 0.45625 160
within-host 7-M2 0.00316227766016838 57 36 0.612903225806452 93
within-host 8-NEP 0.00316227766016838 87 42 0.674418604651163 129
within-host 8-NS1 0.00316227766016838 109 60 0.644970414201183 169
within-host 1-PB2 0.01 151 77 0.662280701754386 228
within-host 2-PB1 0.01 131 143 0.478102189781022 274
within-host 3-PA 0.01 185 113 0.620805369127517 298
within-host 4-HA 0.01 191 139 0.578787878787879 330
within-host 5-NP 0.01 126 94 0.572727272727273 220
within-host 6-NA 0.01 149 54 0.733990147783251 203
within-host 7-M1 0.01 39 27 0.590909090909091 66
within-host 7-M2 0.01 23 11 0.676470588235294 34
within-host 8-NEP 0.01 53 29 0.646341463414634 82
within-host 8-NS1 0.01 90 40 0.692307692307692 130
within-host 1-PB2 0.0316227766016838 55 50 0.523809523809524 105
within-host 2-PB1 0.0316227766016838 27 24 0.529411764705882 51
within-host 3-PA 0.0316227766016838 48 54 0.470588235294118 102
within-host 4-HA 0.0316227766016838 53 45 0.540816326530612 98
within-host 5-NP 0.0316227766016838 39 47 0.453488372093023 86
within-host 6-NA 0.0316227766016838 19 21 0.475 40
within-host 7-M1 0.0316227766016838 5 5 0.5 10
within-host 7-M2 0.0316227766016838 4 2 0.666666666666667 6
within-host 8-NEP 0.0316227766016838 11 7 0.611111111111111 18
within-host 8-NS1 0.0316227766016838 17 13 0.566666666666667 30
within-host 1-PB2 0.1 10 10 0.5 20
within-host 2-PB1 0.1 22 11 0.666666666666667 33
within-host 3-PA 0.1 13 13 0.5 26
within-host 4-HA 0.1 27 17 0.613636363636364 44
within-host 5-NP 0.1 2 6 0.25 8
within-host 6-NA 0.1 31 4 0.885714285714286 35
within-host 7-M1 0.1 4 2 0.666666666666667 6
within-host 7-M2 0.1 0 0 NA 0
within-host 8-NEP 0.1 4 2 0.666666666666667 6
within-host 8-NS1 0.1 5 1 0.833333333333333 6
within-host 1-PB2 0.316227766016838 2 5 0.285714285714286 7
within-host 2-PB1 0.316227766016838 1 1 0.5 2
within-host 3-PA 0.316227766016838 2 7 0.222222222222222 9
within-host 4-HA 0.316227766016838 8 5 0.615384615384615 13
within-host 5-NP 0.316227766016838 4 3 0.571428571428571 7
within-host 6-NA 0.316227766016838 3 0 1 3
within-host 7-M1 0.316227766016838 1 2 0.333333333333333 3
within-host 7-M2 0.316227766016838 0 0 NA 0
within-host 8-NEP 0.316227766016838 0 1 0 1
within-host 8-NS1 0.316227766016838 2 1 0.666666666666667 3
within-host 1-PB2 0.00316227766016838 403 177 0.694827586206897 580
within-host 2-PB1 0.00316227766016838 228 157 0.592207792207792 385
within-host 3-PA 0.00316227766016838 368 178 0.673992673992674 546
within-host 4-HA 0.00316227766016838 298 197 0.602020202020202 495
within-host 5-NP 0.00316227766016838 199 122 0.61993769470405 321
within-host 6-NA 0.00316227766016838 189 110 0.632107023411371 299
within-host 7-M1 0.00316227766016838 94 59 0.61437908496732 153
within-host 7-M2 0.00316227766016838 38 31 0.550724637681159 69
within-host 8-NEP 0.00316227766016838 73 47 0.608333333333333 120
within-host 8-NS1 0.00316227766016838 136 70 0.660194174757282 206
within-host 1-PB2 0.01 172 102 0.627737226277372 274
within-host 2-PB1 0.01 151 110 0.578544061302682 261
within-host 3-PA 0.01 159 92 0.633466135458167 251
within-host 4-HA 0.01 173 121 0.58843537414966 294
within-host 5-NP 0.01 147 87 0.628205128205128 234
within-host 6-NA 0.01 139 46 0.751351351351351 185
within-host 7-M1 0.01 33 22 0.6 55
within-host 7-M2 0.01 18 10 0.642857142857143 28
within-host 8-NEP 0.01 44 32 0.578947368421053 76
within-host 8-NS1 0.01 85 36 0.702479338842975 121
within-host 1-PB2 0.0316227766016838 63 44 0.588785046728972 107
within-host 2-PB1 0.0316227766016838 26 20 0.565217391304348 46
within-host 3-PA 0.0316227766016838 45 35 0.5625 80
within-host 4-HA 0.0316227766016838 52 37 0.584269662921348 89
within-host 5-NP 0.0316227766016838 41 28 0.594202898550725 69
within-host 6-NA 0.0316227766016838 23 24 0.48936170212766 47
within-host 7-M1 0.0316227766016838 22 8 0.733333333333333 30
within-host 7-M2 0.0316227766016838 5 7 0.416666666666667 12
within-host 8-NEP 0.0316227766016838 8 4 0.666666666666667 12
within-host 8-NS1 0.0316227766016838 6 4 0.6 10
within-host 1-PB2 0.1 21 19 0.525 40
within-host 2-PB1 0.1 23 14 0.621621621621622 37
within-host 3-PA 0.1 22 10 0.6875 32
within-host 4-HA 0.1 15 9 0.625 24
within-host 5-NP 0.1 1 8 0.111111111111111 9
within-host 6-NA 0.1 32 5 0.864864864864865 37
within-host 7-M1 0.1 5 2 0.714285714285714 7
within-host 7-M2 0.1 0 0 NA 0
within-host 8-NEP 0.1 0 1 0 1
within-host 8-NS1 0.1 2 2 0.5 4
within-host 1-PB2 0.316227766016838 0 9 0 9
within-host 2-PB1 0.316227766016838 3 10 0.230769230769231 13
within-host 3-PA 0.316227766016838 1 4 0.2 5
within-host 4-HA 0.316227766016838 7 4 0.636363636363636 11
within-host 5-NP 0.316227766016838 2 3 0.4 5
within-host 6-NA 0.316227766016838 5 0 1 5
within-host 7-M1 0.316227766016838 1 2 0.333333333333333 3
within-host 7-M2 0.316227766016838 3 0 1 3
within-host 8-NEP 0.316227766016838 0 3 0 3
within-host 8-NS1 0.316227766016838 2 1 0.666666666666667 3
within-host 1-PB2 0.00316227766016838 410 189 0.684474123539232 599
within-host 2-PB1 0.00316227766016838 262 251 0.510721247563353 513
within-host 3-PA 0.00316227766016838 299 152 0.662971175166297 451
within-host 4-HA 0.00316227766016838 315 182 0.633802816901408 497
within-host 5-NP 0.00316227766016838 220 150 0.594594594594595 370
within-host 6-NA 0.00316227766016838 143 93 0.605932203389831 236
within-host 7-M1 0.00316227766016838 101 83 0.548913043478261 184
within-host 7-M2 0.00316227766016838 41 28 0.594202898550725 69
within-host 8-NEP 0.00316227766016838 77 39 0.663793103448276 116
within-host 8-NS1 0.00316227766016838 144 63 0.695652173913043 207
within-host 1-PB2 0.01 180 98 0.647482014388489 278
within-host 2-PB1 0.01 135 126 0.517241379310345 261
within-host 3-PA 0.01 225 120 0.652173913043478 345
within-host 4-HA 0.01 176 135 0.565916398713826 311
within-host 5-NP 0.01 106 112 0.486238532110092 218
within-host 6-NA 0.01 122 44 0.734939759036145 166
within-host 7-M1 0.01 35 26 0.573770491803279 61
within-host 7-M2 0.01 26 10 0.722222222222222 36
within-host 8-NEP 0.01 48 20 0.705882352941177 68
within-host 8-NS1 0.01 62 31 0.666666666666667 93
within-host 1-PB2 0.0316227766016838 56 27 0.674698795180723 83
within-host 2-PB1 0.0316227766016838 27 27 0.5 54
within-host 3-PA 0.0316227766016838 51 51 0.5 102
within-host 4-HA 0.0316227766016838 44 35 0.556962025316456 79
within-host 5-NP 0.0316227766016838 27 23 0.54 50
within-host 6-NA 0.0316227766016838 26 19 0.577777777777778 45
within-host 7-M1 0.0316227766016838 11 5 0.6875 16
within-host 7-M2 0.0316227766016838 6 4 0.6 10
within-host 8-NEP 0.0316227766016838 6 6 0.5 12
within-host 8-NS1 0.0316227766016838 8 8 0.5 16
within-host 1-PB2 0.1 12 20 0.375 32
within-host 2-PB1 0.1 17 16 0.515151515151515 33
within-host 3-PA 0.1 11 11 0.5 22
within-host 4-HA 0.1 21 9 0.7 30
within-host 5-NP 0.1 4 6 0.4 10
within-host 6-NA 0.1 25 3 0.892857142857143 28
within-host 7-M1 0.1 3 2 0.6 5
within-host 7-M2 0.1 2 0 1 2
within-host 8-NEP 0.1 0 0 NA 0
within-host 8-NS1 0.1 2 1 0.666666666666667 3
within-host 1-PB2 0.316227766016838 0 6 0 6
within-host 2-PB1 0.316227766016838 3 10 0.230769230769231 13
within-host 3-PA 0.316227766016838 1 5 0.166666666666667 6
within-host 4-HA 0.316227766016838 4 4 0.5 8
within-host 5-NP 0.316227766016838 0 1 0 1
within-host 6-NA 0.316227766016838 8 0 1 8
within-host 7-M1 0.316227766016838 3 1 0.75 4
within-host 7-M2 0.316227766016838 3 0 1 3
within-host 8-NEP 0.316227766016838 0 1 0 1
within-host 8-NS1 0.316227766016838 3 1 0.75 4
within-host 1-PB2 0.00316227766016838 413 201 0.672638436482085 614
within-host 2-PB1 0.00316227766016838 253 160 0.612590799031477 413
within-host 3-PA 0.00316227766016838 384 214 0.642140468227425 598
within-host 4-HA 0.00316227766016838 378 221 0.631051752921536 599
within-host 5-NP 0.00316227766016838 203 153 0.570224719101124 356
within-host 6-NA 0.00316227766016838 217 121 0.642011834319527 338
within-host 7-M1 0.00316227766016838 122 99 0.552036199095023 221
within-host 7-M2 0.00316227766016838 43 18 0.704918032786885 61
within-host 8-NEP 0.00316227766016838 68 44 0.607142857142857 112
within-host 8-NS1 0.00316227766016838 154 63 0.709677419354839 217
within-host 1-PB2 0.01 168 110 0.60431654676259 278
within-host 2-PB1 0.01 141 146 0.491289198606272 287
within-host 3-PA 0.01 160 101 0.613026819923372 261
within-host 4-HA 0.01 189 133 0.58695652173913 322
within-host 5-NP 0.01 126 121 0.510121457489879 247
within-host 6-NA 0.01 116 53 0.686390532544379 169
within-host 7-M1 0.01 36 25 0.590163934426229 61
within-host 7-M2 0.01 20 14 0.588235294117647 34
within-host 8-NEP 0.01 42 27 0.608695652173913 69
within-host 8-NS1 0.01 75 36 0.675675675675676 111
within-host 1-PB2 0.0316227766016838 58 42 0.58 100
within-host 2-PB1 0.0316227766016838 27 31 0.46551724137931 58
within-host 3-PA 0.0316227766016838 44 39 0.530120481927711 83
within-host 4-HA 0.0316227766016838 34 30 0.53125 64
within-host 5-NP 0.0316227766016838 37 29 0.560606060606061 66
within-host 6-NA 0.0316227766016838 19 19 0.5 38
within-host 7-M1 0.0316227766016838 10 8 0.555555555555556 18
within-host 7-M2 0.0316227766016838 2 1 0.666666666666667 3
within-host 8-NEP 0.0316227766016838 10 1 0.909090909090909 11
within-host 8-NS1 0.0316227766016838 9 13 0.409090909090909 22
within-host 1-PB2 0.1 18 11 0.620689655172414 29
within-host 2-PB1 0.1 15 9 0.625 24
within-host 3-PA 0.1 11 11 0.5 22
within-host 4-HA 0.1 20 13 0.606060606060606 33
within-host 5-NP 0.1 2 5 0.285714285714286 7
within-host 6-NA 0.1 22 4 0.846153846153846 26
within-host 7-M1 0.1 1 4 0.2 5
within-host 7-M2 0.1 2 0 1 2
within-host 8-NEP 0.1 3 3 0.5 6
within-host 8-NS1 0.1 6 1 0.857142857142857 7
within-host 1-PB2 0.316227766016838 1 15 0.0625 16
within-host 2-PB1 0.316227766016838 1 6 0.142857142857143 7
within-host 3-PA 0.316227766016838 4 10 0.285714285714286 14
within-host 4-HA 0.316227766016838 6 3 0.666666666666667 9
within-host 5-NP 0.316227766016838 2 3 0.4 5
within-host 6-NA 0.316227766016838 3 0 1 3
within-host 7-M1 0.316227766016838 2 1 0.666666666666667 3
within-host 7-M2 0.316227766016838 2 0 1 2
within-host 8-NEP 0.316227766016838 0 0 NA 0
within-host 8-NS1 0.316227766016838 1 2 0.333333333333333 3
within-host 1-PB2 0.00316227766016838 361 173 0.676029962546816 534
within-host 2-PB1 0.00316227766016838 245 181 0.575117370892019 426
within-host 3-PA 0.00316227766016838 381 227 0.626644736842105 608
within-host 4-HA 0.00316227766016838 301 181 0.62448132780083 482
within-host 5-NP 0.00316227766016838 206 149 0.580281690140845 355
within-host 6-NA 0.00316227766016838 180 95 0.654545454545455 275
within-host 7-M1 0.00316227766016838 103 65 0.613095238095238 168
within-host 7-M2 0.00316227766016838 37 25 0.596774193548387 62
